survey_date,survey_name,zone_id,zone_name,tree_id,longitude,latitude,GBH,height,images_overall,images_leaves,images_flowers,images_fruits,name_th,name_en,species_id,scientific_name,local_name,type,DBH_cm,WS_kg,WB_kg,WL_kg,AGB_kg,BGB,TotalBiomass_kg,CarbonStock_kgC,Sequestration_kgCO2e,Sequestration_tCO2e
2026-03-19,นายหัสราวุฒิ ไชยาเผือก,E,E : โรงอาหารและหอพักอาจารย์,E014,98.35182095,7.89248500,109.8,18,https://drive.google.com/open?id=1VoOnG5hoKLsTo30IipEGoFOxY2T-FIDL,https://drive.google.com/open?id=1IEqxyeOt3zc4U5EiPny2on7ZDet8R-Ym,,,ตะเคียน,Iron Wood,SP020,Hopea odorata Roxb.,ตะเคียนทอง,ป่าดิบชื้น,34.94,443.49,172.75,18.45,634.69,171.37,806.06,387.47,1420.73,1.42
2026-03-19,นายหัสราวุฒิ ไชยาเผือก,E,E : โรงอาหารและหอพักอาจารย์,E015,98.35186175,7.89231652,97.6,7.8,https://drive.google.com/open?id=1lK-zSDUPALoYDETK5dq1BvQ9OJfWfRin,https://drive.google.com/open?id=1dRZMR2xH0B7PfnB9undG6R6L1PnvUoOM,,,มะม่วง,Mango,SP027,Mangifera indica,มะม่วง,ป่าดิบชื้น,31.05,163.22,57.46,9.38,230.07,62.12,292.18,140.45,514.99,0.51
2026-03-19,นางสาวภิญญาดา หอมจันทร์,E,E : โรงอาหารและหอพักอาจารย์,E016,98.35175000,7.89245700,150,11.5,https://drive.google.com/open?id=1tWTmbwNV1K7hp0S96cyII_n79-d273u1,https://drive.google.com/open?id=1basYVyD1_mG2GqjOmdaPNtRABY8pCQqf,,,ยางนา,Resin Tree,SP042,Dipterocarpus alatus Roxb.,ยางนา,ป่าดิบชื้น,47.73,522.56,206.96,20.13,749.66,202.41,952.06,457.66,1678.07,1.68
2026-03-19,นางสาวภิญญาดา หอมจันทร์,E,E : โรงอาหารและหอพักอาจารย์,E017,98.35179800,7.89258400,148,10.9,https://drive.google.com/open?id=1wZLMsa5-NX62eb9JlSiiYpoRUc2Pj7k0,https://drive.google.com/open?id=1mlDCe_sw7noZ1iyulLOwXvttNqCG3j0Q,,,จามจุรี,Rain Tree,SP034,Samanea saman (Jacq.) Merr,ก้ามปู,ป่าเบญจพรรณ,47.09,484.80,110.69,13.88,609.37,164.53,773.90,379.29,1390.73,1.39
2026-03-19,นางสาวภิญญาดา หอมจันทร์,E,E : โรงอาหารและหอพักอาจารย์,E018,98.35181700,7.89241800,66.2,9.6,https://drive.google.com/open?id=1nCdSAnH06yeX53TGmeTOmhnB6p_LcZnT,https://drive.google.com/open?id=1iQjvGnY__Z9L3cs1D0Feyx9VilqTF7IZ,,,ตะเคียน,Iron Wood,SP020,Hopea odorata Roxb.,ตะเคียนทอง,ป่าดิบชื้น,21.06,96.03,32.04,6.04,134.11,36.21,170.32,81.87,300.21,0.30
2026-03-19,นางสาวภิญญาดา หอมจันทร์,E,E : โรงอาหารและหอพักอาจารย์,E019,98.35181100,7.89245700,125.2,11.2,https://drive.google.com/open?id=1T2MUjucUPKzlVMjzgF0CtpD1Stz_Z_JV,https://drive.google.com/open?id=10Q-gq4FcFT9Qh3eq0a1S1omS8WUsD-tT,,,ยางนา,Resin Tree,SP042,Dipterocarpus alatus Roxb.,ยางนา,ป่าดิบชื้น,39.84,363.95,138.96,16.45,519.36,140.23,659.58,317.06,1162.56,1.16
2026-03-19,นางสาวภิญญาดา หอมจันทร์,E,E : โรงอาหารและหอพักอาจารย์,E020,98.35157700,7.89262500,141,11.6,https://drive.google.com/open?id=11RvMZja7WYEjmOprHZhjYwCZJpbrMQ8F,https://drive.google.com/open?id=1_p0phL-2JKKgN8EpzUVmmm_2sv3WNQdv,,,ยางนา,Resin Tree,SP042,Dipterocarpus alatus Roxb.,ยางนา,ป่าดิบชื้น,44.86,469.38,183.89,19.03,672.30,181.52,853.82,410.43,1504.91,1.50
2026-03-19,นาย ปรเมศวร์ นุ่มศึก,E,E : โรงอาหารและหอพักอาจารย์,E021,98.35135800,7.89338100,74,11.9,https://drive.google.com/open?id=17ZqZtnTrDX5WGnnhAEuBgbQqO6iSEvrO,https://drive.google.com/open?id=1oI57WNtFdZdA54wY5F7WE9HUow2NRNj-,https://drive.google.com/open?id=13jHNDaqc5p8jIfq-ExgR2SNm1PyqwcjJ,,ยางนา,Resin Tree,SP042,Dipterocarpus alatus Roxb.,ยางนา,ป่าดิบชื้น,23.55,144.42,50.22,8.51,203.15,54.85,258.00,124.02,454.74,0.45
2026-03-19,นาย ปรเมศวร์ นุ่มศึก,E,E : โรงอาหารและหอพักอาจารย์,E022,98.35141300,7.89346700,74.8,9.6,https://drive.google.com/open?id=19_1RqAQMYci8vIZfUOd2cXXy9kMo6wGa,https://drive.google.com/open?id=1m8GVfLIdAh0UFqVnetp7wUbeDRFcj5FE,https://drive.google.com/open?id=1om_D5uBo7lShBkp_Bn3mPhxfppe6GDob,,ศรีตรัง,Jacaranda,SP021,Jacaranda mimosifolia D.Don,แคทราย,ป่าดิบชื้น,23.80,120.60,41.18,7.34,169.12,45.66,214.78,103.24,378.56,0.38
2026-03-19,นาย ปรเมศวร์ นุ่มศึก,E,E : โรงอาหารและหอพักอาจารย์,E023,98.35128000,7.89336000,146.6,15,https://drive.google.com/open?id=1-ix9gn1Im5iRNegu-stK8rUtum_upock,https://drive.google.com/open?id=1DnH5bTqkvVedeM1UwApWwPRFkyypyGyx,,,ตีนเป็ด,Devil Tree,SP012,Alstonia scholaris,พญาสัตบรรณ,ป่าดิบชื้น,46.65,641.48,259.39,22.23,923.10,249.24,1172.33,563.54,2066.31,2.07
2026-03-19,นาย ปรเมศวร์ นุ่มศึก,E,E : โรงอาหารและหอพักอาจารย์,E024,98.35128000,7.89359900,61,7.7,https://drive.google.com/open?id=1F-416bxD_97lZNwig0pmC_sxHR8ybq_T,https://drive.google.com/open?id=16cceGRQtHikwKLEhqLvHwwq5UwiGihyU,https://drive.google.com/open?id=1nkDJVu19ma80ePTfl74lQhf9Wr6l639f,,ศรีตรัง,Jacaranda,SP021,Jacaranda mimosifolia D.Don,แคทราย,ป่าดิบชื้น,19.41,67.12,21.60,4.39,93.10,25.14,118.24,56.84,208.40,0.21
2026-03-19,นาย ปรเมศวร์ นุ่มศึก,E,E : โรงอาหารและหอพักอาจารย์,E025,98.35122200,7.89362400,76.4,7.3,https://drive.google.com/open?id=1QyeoEDqZdwadpzq6F0emiiVfJ_fJVjXy,https://drive.google.com/open?id=1LT8Fo4JU0AactThWONe8ditCWEPZxSQY,https://drive.google.com/open?id=1aMTamRRrsON_dXojvTp-wuA-OexDyx9_,,ศรีตรัง,Jacaranda,SP021,Jacaranda mimosifolia D.Don,แคทราย,ป่าดิบชื้น,24.31,97.18,32.46,6.10,135.74,36.65,172.39,82.87,303.85,0.30
2026-03-19,นาย เศรษฐพงศ์ บัวสวัสดิ์,E,E : โรงอาหารและหอพักอาจารย์,E026,98.35089500,7.89344100,67.2,9.7,https://drive.google.com/open?id=16EvRMnUYG-6HRBmXI-rlkn7v34O97bAw,https://drive.google.com/open?id=10jFC3hSj02_fXADdI_iTrn3_3XuajQL8,https://drive.google.com/open?id=10NB9v3ZR7A8chVH1aCeZGNefAN57zxzD,,ศรีตรัง,Jacaranda,SP021,Jacaranda mimosifolia D.Don,แคทราย,ป่าดิบชื้น,21.38,99.71,33.40,6.24,139.35,37.62,176.98,85.07,311.93,0.31
2026-03-19,นาย เศรษฐพงศ์ บัวสวัสดิ์,E,E : โรงอาหารและหอพักอาจารย์,E027,98.35069900,7.89328400,71.6,11.8,https://drive.google.com/open?id=1WIJYsW-tnM8skT89qnbJYZwVfuQyOGmG,https://drive.google.com/open?id=1n0YP5TXEJ2CrBKEOasJbMUQ2pNfirblX,https://drive.google.com/open?id=15SIkwEWyZBRxFlTlch4yi-sheR8SyQv_,,ศรีตรัง,Jacaranda,SP021,Jacaranda mimosifolia D.Don,แคทราย,ป่าดิบชื้น,22.78,134.74,46.52,8.04,189.31,51.11,240.43,115.57,423.77,0.42
2026-03-19,นาย เศรษฐพงศ์ บัวสวัสดิ์,E,E : โรงอาหารและหอพักอาจารย์,E028,98.35071100,7.89307400,48.6,6.7,https://drive.google.com/open?id=1U1YqtZN_Ck69xyvIh7KIErgJWY_MQ8MH,https://drive.google.com/open?id=1-87ig8iQokeGUG8EgYhcMIPzIA1CzqXK,https://drive.google.com/open?id=1LMsmtqWete-PY2E_PiXIfJdluIAeBjB6,,ศรีตรัง,Jacaranda,SP021,Jacaranda mimosifolia D.Don,แคทราย,ป่าดิบชื้น,15.46,38.58,11.74,2.61,52.93,14.29,67.23,32.32,118.49,0.12
2026-03-19,นาย เศรษฐพงศ์ บัวสวัสดิ์,E,E : โรงอาหารและหอพักอาจารย์,E029,98.35059900,7.89286700,60,7.3,https://drive.google.com/open?id=1NIhYoTlFNDRc2wx9lhpA24ZHHmGlBxSJ,https://drive.google.com/open?id=1aZY41wdH6J133KFiJT2gzDVvzaszGxto,https://drive.google.com/open?id=1Ifoek6nopzi716K5fpwdMKVZgrrSB01u,,ศรีตรัง,Jacaranda,SP021,Jacaranda mimosifolia D.Don,แคทราย,ป่าดิบชื้น,19.09,61.92,19.76,4.08,85.76,23.15,108.91,52.35,191.96,0.19
2026-03-19,นาย เศรษฐพงศ์ บัวสวัสดิ์,E,E : โรงอาหารและหอพักอาจารย์,E030,98.35063900,7.89253400,61.2,8.9,https://drive.google.com/open?id=1AnGoIfgTzn1b6yykXk-xOV7aMVyg1rcP,https://drive.google.com/open?id=1P1C6mOuBEWN78Kph5ykKkgHT_19-0Z3E,https://drive.google.com/open?id=1tNFP0QfvS_h91o93xtEzPPSEEs2qkKhA,,ศรีตรัง,Jacaranda,SP021,Jacaranda mimosifolia D.Don,แคทราย,ป่าดิบชื้น,19.47,77.29,25.23,4.99,107.51,29.03,136.53,65.63,240.65,0.24
2026-03-21,นางสาวญาณิศา ทองจีน,E,E : โรงอาหารและหอพักอาจารย์,E031,98.35343600,7.89286900,63,6.9,https://drive.google.com/open?id=1HDnv0GuwsGW7DKfikBo44rGHq4A-PpnS,https://drive.google.com/open?id=1wqezW4ZkK990YI5Gc2JkKMj5rO7Pj90e,https://drive.google.com/open?id=1ZGa_kN2MXsH6-xAHm_jW2ijbxQnTZbyC,,ศรีตรัง,Jacaranda,SP021,Jacaranda mimosifolia D.Don,แคทราย,ป่าดิบชื้น,20.05,64.35,20.62,4.22,89.18,24.08,113.26,54.45,199.64,0.20
2026-03-21,นางสาวญาณิศา ทองจีน,E,E : โรงอาหารและหอพักอาจารย์,E032,98.35311600,7.89281000,52,6.5,https://drive.google.com/open?id=1ZMY2LHSgkohsTmbVUeEJPVVSP2b8NGt0,https://drive.google.com/open?id=1ZLkkRDZkj2Z03E_IRbw3wcwJ1t_ZYq3M,https://drive.google.com/open?id=1QxDH4sv4I_hBi8-jWuNzWU9uOxjwPvSe,,ศรีตรัง,Jacaranda,SP021,Jacaranda mimosifolia D.Don,แคทราย,ป่าดิบชื้น,16.55,42.55,13.07,2.87,58.49,15.79,74.28,35.71,130.93,0.13
2026-03-21,นางสาวญาณิศา ทองจีน,E,E : โรงอาหารและหอพักอาจารย์,E033,98.35286600,7.89253800,69,7.5,https://drive.google.com/open?id=14dQBZeMyY_H8bz18RBnyDBGQE-AgTCPU,https://drive.google.com/open?id=11TMEXQ59GQ3tt4-SwOikOexqMCY6nY4g,,,ปาล์มหางหมาจิ้งจอก,Foxtail Palm,SP017,Wodyetia bifurcata A.K.Irvine,ปาล์มหางหมาจิ้งจอก หางหมาป่า,กลุ่มปาล์ม,21.95,0.00,0.00,0.00,77.44,31.75,109.19,45.10,165.35,0.17
2026-03-21,นางสาวญาณิศา ทองจีน,E,E : โรงอาหารและหอพักอาจารย์,E034,98.35298400,7.89251400,60,8.1,https://drive.google.com/open?id=1xgFzX2nxVM5bX8mvAp_d-Q10oeR0ef1e,https://drive.google.com/open?id=1levkt5HxWzTCvsoRYB8rm7HSQPA_jNIB,,,ปาล์มหางหมาจิ้งจอก,Foxtail Palm,SP017,Wodyetia bifurcata A.K.Irvine,ปาล์มหางหมาจิ้งจอก หางหมาป่า,กลุ่มปาล์ม,19.09,0.00,0.00,0.00,83.03,34.04,117.07,48.35,177.28,0.18
2026-03-21,นางสาวญาณิศา ทองจีน,E,E : โรงอาหารและหอพักอาจารย์,E035,98.35285600,7.89251100,72,9.2,https://drive.google.com/open?id=1EtN0cmsWcjgO3pDIvYAuF7GCB1TA242X,https://drive.google.com/open?id=1nEQgTnNmw66pRhyYHghvzk5VyP3vGDAN,,https://drive.google.com/open?id=1L0sfVRECqtFMbTzOgkirVJJJ7F982NIT,ปาล์มหางหมาจิ้งจอก,Foxtail Palm,SP017,Wodyetia bifurcata A.K.Irvine,ปาล์มหางหมาจิ้งจอก หางหมาป่า,กลุ่มปาล์ม,22.91,0.00,0.00,0.00,93.00,38.13,131.13,54.16,198.57,0.20
